id,fixture,n,strategy,seed,location,status,supply_peak_kw,delivered_energy_kwh,unmet_energy_kwh,min_voltage_pu,grid_violation_steps
88745b1cd0d0503831ca,2025-06-1-as_supplied-normal,25000,capacity_aware,61001,work,passed,178519.67071410647,350000.0,0,0.9556800555983263,0
88a296dc2fde876789f0,2024-10-1-as_supplied-normal,0,immediate,61001,home,passed,176595.30422292117,0,0,0.9605839336885277,0
896a4183c0c4ef6b57d3,2025-06-1-as_supplied-normal,0,immediate,61001,home,passed,145406.79138918503,0,0,0.9722657747997784,0
8aa4f80142b0479c75e6,2025-12-1.2-regulated-normal,10000,capacity_aware,61001,home,passed,232241.38907599324,140000.0,0,0.9581398970278713,0
8be96d40dd5cfaa8e4e0,2025-12-1.2-regulated-normal,0,capacity_aware,61001,home,passed,219999.9973414636,0,0,0.9633167662208298,0
8bf41b9d178cbd2baa06,2025-06-1-as_supplied-normal,40000,capacity_aware,61002,home,passed,194994.23123632427,560000.0,0,0.952096585005718,0
8d9d5dd3b3333ca7d5bd,2025-12-1.2-regulated-normal,10000,immediate,61001,home,failed,258253.43792893892,140000.0,0,0.9481922762115804,20
8e3b97e43861c1e1ed0a,2025-06-1.2-regulated-normal,0,immediate,61001,home,passed,174488.1492282703,0,0,0.9823400907030465,0
8e6acd6ab9f169154325,2025-12-1-as_supplied-normal,1000,valley_filling,61001,home,failed,231949.31066123908,14000.0,9.702239012199243e-13,0.9366128671186462,19
8f55a2f95fda575bfd9c,2025-06-1-as_supplied-normal,5000,capacity_aware,61003,home,passed,149211.80634000347,70000.0,0,0.9500014250974786,0
8f66a62551d6921724e8,2025-06-1-as_supplied-normal,5000,immediate,61001,public,passed,151633.12053277946,70000.0,0,0.9705660275911998,0
907022898c8eb31a463e,2025-06-1-as_supplied-normal,7500,immediate,61002,public,failed,154772.37193435172,105000.0,0,0.9696478753510959,40
915f6003f0c53523d65e,2025-12-1.2-regulated-normal,25000,capacity_aware,61003,home,failed,232293.76574511663,324446.2194355564,25553.780564442717,0.9549458284639546,0
91ed4ec949aa9847c28f,2025-06-1-as_supplied-normal,80000,capacity_aware,61003,public,failed,150446.83959015692,68621.55749999998,1051378.4425000001,0.9708122538680046,0
922b68e1cbbf0683b10c,2025-06-1-as_supplied-normal,10000,immediate,61003,public,failed,158149.53500287601,140000.0,0,0.9687399861202546,45
92b2dbdbfee0ad387d4d,2025-12-1-as_supplied-normal,1000,immediate,61001,mixed,failed,234727.69260203608,14000.0,0,0.9354233595070599,19
92b46ba51d0a4d0aa3c4,2025-06-1-as_supplied-normal,1000,immediate,61002,home,passed,149084.60824099157,14000.0,0,0.9563264351946128,0
931f9807d84349070d48,2025-06-1-as_supplied-normal,40000,immediate,61003,home,failed,296765.9983526325,560000.0,0,0.908964344802664,19
94525aa6b0474dad2a92,2025-12-1.2-regulated-normal,1000,immediate,61001,home,passed,223893.67440811777,14000.0,0,0.9619513624820631,0
94d7367cd2cfabac4087,2025-06-1-as_supplied-normal,1000,immediate,61003,public,passed,146713.9231889077,14000.0,0,0.9717447989484361,0
94edada9366a98050717,2025-06-1-as_supplied-normal,5000,capacity_aware,61003,work,passed,145406.79138920002,70000.0,0,0.9722657747998377,0
95ebfb9f66dd03775962,2025-06-1-as_supplied-normal,6000,capacity_aware,61001,home,failed,147710.33377552763,78243.37363425634,5756.626365743668,0.9500514114884069,0
95fd502337c6830265e9,2025-12-1-as_supplied-normal,1000,capacity_aware,61003,public,failed,231949.31066123908,9975.299999999996,4024.7000000000025,0.9366128671186462,19
9681fd1032f1904db3ca,2025-12-1-as_supplied-normal,0,immediate,61003,home,failed,231949.31066031588,0,0,0.9366128671186653,19
96b3fe8f641e317164d2,2025-06-1-as_supplied-normal,12500,immediate,61002,work,failed,190874.78057825705,175000.0,0,0.961950105578593,4
971f06516fcb837d1115,2025-06-1-as_supplied-normal,80000,immediate,61003,public,failed,248286.78837563618,1120000.0,0,0.9241054740179804,56
97b56a0feb7133ea2a09,2025-06-1-as_supplied-normal,20000,capacity_aware,61003,public,failed,150446.83959015692,67995.20250000004,212004.7974999998,0.9708122538680046,0
98dd273f89dc5c55da09,2025-12-1-voltage_only-normal,0,immediate,61001,home,passed,231949.31124252494,0,0,0.9590033993315636,0
98f48c31533bec19b8b7,2025-07-1-as_supplied-normal,0,immediate,61001,home,passed,146780.7699543704,0,0,0.9717360056031388,0
991587a61096d33076b0,2025-12-1.2-regulated-normal,10000,valley_filling,61001,home,passed,231545.46631925565,140000.0,1.6931733792802106e-12,0.9593371045694229,0
99e44fc67f618ba99020,2025-06-1-as_supplied-normal,1000,capacity_aware,61002,public,passed,146761.71207715114,14000.0,0,0.9719661941370781,0
9a3c260d2ae6c721a01a,2025-12-1.2-regulated-normal,1000,capacity_aware,61002,home,passed,223804.6411230109,14000.0,0,0.9617287275266249,0
9a6ce4657a32923d7632,2025-12-1.2-regulated-normal,5000,capacity_aware,61001,home,passed,232270.86557071083,70000.0,0,0.9585610306093759,0
9abe27264e0bea75906c,2025-06-1-as_supplied-normal,1000,capacity_aware,61001,mixed,passed,148247.33930370162,14000.0,0,0.9712772112306285,0
9af6f29106d923d5cf50,2025-06-1-as_supplied-normal,10000,randomized_delay,61002,home,passed,145406.79138918503,140000.0,0,0.9722657747997784,0
9b1170a6710fd9bab17c,2025-06-1-as_supplied-normal,10500,immediate,61002,work,failed,176596.16432168725,147000.0,0,0.9671889718600135,1
9b87a158ec25bbad341b,2025-06-1-as_supplied-normal,20000,capacity_aware,61003,home,passed,194914.21147276866,280000.0,0,0.9500585025090781,0
9b8adfb393fe6cbd941e,2025-06-1-as_supplied-normal,28500,capacity_aware,61001,work,passed,178586.94687528664,399000.0,0,0.9502749056974471,0
9c0ebb6f3d8a7cc52064,2025-06-1-as_supplied-normal,1000,fixed_delay,61001,work,failed,145406.79138918503,0.0,14000.0,0.9722657747997784,0
9c3ccf3753d4094d54fd,2025-06-1-as_supplied-normal,20000,immediate,61002,home,unknown,168687.09080094914,280000.0,0,0.6619171540204517,24
9d02a8bdef39abfe1c24,2025-12-1.2-regulated-normal,3500,immediate,61002,home,failed,233312.33079190287,49000.0,0,0.9579851000117555,10
9d1b9e93631bd6eebd7a,2025-12-1.2-regulated-normal,40000,immediate,61001,home,failed,374055.7866719232,560000.0,0,0.8938774147983574,24
9d46681f7df2fb455342,2025-12-1.2-regulated-normal,25000,capacity_aware,61001,home,failed,232259.69738081968,324519.2894355565,25480.710564442667,0.9563613120338127,0
9dab3c62d1a52114dd9e,2025-06-1-as_supplied-normal,13500,immediate,61002,home,failed,195573.50168335263,189000.0,0,0.954358965507833,5
9e360ef99b188c52b6f5,2025-06-1-as_supplied-normal,12500,immediate,61001,work,failed,190434.1328586909,175000.0,0,0.9613248599534254,4
9eacc30117ddbeaaed64,2025-06-1-as_supplied-normal,80000,capacity_aware,61002,home,failed,149963.11345217982,82390.33881428288,1037609.6611857171,0.9531598561205064,0
9f59ab589bbb23a4cb3e,2025-01-1-voltage_only-normal,0,immediate,61001,home,passed,218438.02791591306,0,0,0.9647974261746088,0
9fb998dd30c7a746d3dd,2025-12-1-as_supplied-normal,1000,immediate,61001,public,failed,233236.45784620795,14000.0,0,0.9361193255558075,19
9fece0a29e4aa85f47f1,2025-06-1-as_supplied-normal,10000,immediate,61003,home,passed,183294.72143124166,140000.0,0,0.9576339003776575,0
a072cb803207d96e1541,2025-12-1-as_supplied-normal,1000,fixed_delay,61003,home,failed,231949.31066031588,14000.0,0,0.9366128671186653,19
a19489fb68ae41f69615,2025-06-1-as_supplied-normal,20000,capacity_aware,61001,public,failed,150446.83959015692,68102.82000000005,211897.18000000008,0.9708122538680046,0
a2d8f8cf725f48019cb6,2025-12-1.2-regulated-normal,3000,immediate,61001,home,passed,231492.43454394877,42000.0,0,0.9586246028967466,0
a35624d1e200fd320577,2025-06-1-as_supplied-normal,10000,immediate,61002,home,unknown,170984.37051483316,140000.0,0,0.6768607086494343,23
a372850a8a4089edaed2,2025-06-1-as_supplied-normal,6500,capacity_aware,61001,public,failed,151797.55854938427,71317.03140624998,19682.968593749993,0.9708122538680046,0
a4513f508348596fda9f,2025-06-1-as_supplied-normal,47500,capacity_aware,61003,home,passed,194775.39582565744,665000.0,0,0.9503372632376429,0
a55d1bd2f46bb9546c78,2025-12-1.2-regulated-normal,10000,least_laxity_first,61003,home,passed,232345.394397157,140000.0,3.108624468950438e-14,0.9565865225682706,0
a5607d5fb0123dcb3247,2025-06-1-as_supplied-normal,1000,capacity_aware,61001,public,passed,146690.2144630498,14000.0,0,0.9719540878374381,0
a6803c50723a090b84dd,2025-06-1-as_supplied-normal,40000,immediate,61002,home,failed,295433.5415430095,560000.0,0,0.910946604836347,19
a6bb2aa79fd0689c9b25,2025-06-1-as_supplied-normal,11000,immediate,61002,work,failed,180127.97561599247,154000.0,0,0.9659743200698286,2
a6d8ae9ed5b9e5ae3319,2025-06-1-as_supplied-normal,80000,immediate,61002,public,failed,247857.84857829002,1120000.0,0,0.9250965625396034,56
a70e666cc3c069824e39,2025-12-1-regulated-normal,0,immediate,61001,home,passed,219999.9971846468,0,0,0.9637551522367227,0
a72a0bffbf2c4d67b0eb,2025-06-1-as_supplied-normal,40000,immediate,61001,work,failed,389368.94064400136,560000.0,0,0.8677589341134938,13
a783bbf179e97b7eed6e,2025-06-1-as_supplied-normal,48500,capacity_aware,61003,home,failed,194786.8013773899,678793.3904596432,206.609540355938,0.9516955654414883,0
a7d0c9b6d6554f483f68,2025-06-1-as_supplied-normal,80000,capacity_aware,61002,home,failed,195079.0282811447,880629.0515910975,239370.94840890195,0.9510337457768969,0
a863cacfb0a0c5646340,2025-06-1-as_supplied-normal,80000,immediate,61001,public,failed,248230.5793593094,1120000.0,0,0.9248863031672191,56
a8addd50502a6b2f1e28,2025-06-1-as_supplied-normal,1000,capacity_aware,61001,public,passed,146904.48032576047,14000.0,0,0.9717427427962647,0
a8fe7754610b084822c6,2025-06-1-as_supplied-normal,1000,immediate,61003,public,passed,146698.06155390147,14000.0,0,0.9719619332810012,0
a92cdb28fb2f9a6cfcbb,2025-12-1-as_supplied-normal,1000,fixed_delay,61002,home,failed,231949.31066031588,14000.0,0,0.9366128671186653,19
a9a823c60395abf0e908,2025-06-1-as_supplied-normal,1000,randomized_delay,61003,home,passed,145406.79138918503,14000.0,0,0.9722657747997784,0
a9b638c7e293d3906456,2025-06-1-as_supplied-normal,10000,capacity_aware,61001,work,passed,172753.06022984796,140000.0,0,0.9686255811685855,0
ab68585bfd02bd3f3191,2025-12-1-as_supplied-normal,1000,capacity_aware,61001,work,failed,231949.31066047918,14000.0,0,0.9366128671186591,19
ac36975e1151a5dfa832,2025-06-1-as_supplied-normal,48000,capacity_aware,61001,home,passed,194895.78101649144,672000.0,0,0.9501363332507599,0
ad208d51b1e39205f8dd,2025-06-1-as_supplied-normal,10000,capacity_aware,61002,work,passed,173052.8910889919,140000.0,0,0.9684162029980946,0
ae1459e3960fac7f4521,2025-06-1-as_supplied-normal,0,immediate,61002,home,passed,145406.79138918503,0,0,0.9722657747997784,0
ae1a822cd6c167c387d6,2025-06-1-as_supplied-normal,1000,capacity_aware,61002,home,passed,149084.60824099157,14000.0,0,0.9563264351946128,0
aeb06344532d816f0603,2025-12-1-as_supplied-normal,0,immediate,61002,home,failed,231949.31066031588,0,0,0.9366128671186653,19
af45806a56c00d7762c9,2025-12-1.2-regulated-normal,21000,capacity_aware,61001,home,failed,232287.89355427233,293915.0000000007,85.00000000000011,0.9567028850243706,0
afd6c62a0fea6e6363ab,2025-06-1-as_supplied-normal,10000,capacity_aware,61001,home,passed,182826.18114965654,140000.0,0,0.9591234890391198,0
afde0572cfd1fcf2185c,2025-06-1-as_supplied-normal,48500,capacity_aware,61002,home,passed,195169.60994415832,679000.0,0,0.9501708647330862,0
b0cd3e3e7f725f7027c6,2025-12-1.2-regulated-normal,4000,immediate,61003,home,failed,235714.8861017309,56000.0,0,0.9569476558251608,12
b13b4615c5a3224745ed,2025-06-1-as_supplied-normal,13000,immediate,61002,home,passed,193639.1511741769,182000.0,0,0.9548946472295612,0
b2dc29eef3a2c42a590f,2025-06-1-as_supplied-normal,0,capacity_aware,61001,public,passed,145406.79138918503,0,0,0.9722657747997784,0
b32fe9686e408a90a503,2024-12-1-as_supplied-normal,0,immediate,61001,home,failed,225100.30754017827,0,0,0.9396795215362124,16
b4947974299f9b92bf47,2025-06-1-as_supplied-normal,25000,capacity_aware,61002,work,passed,178439.32364959214,350000.0,0,0.9505862538927029,0
b49b48f6d820a3d7e1ad,2025-06-1-as_supplied-normal,10000,capacity_aware,61001,home,passed,145406.79138918503,0.0,0,0.9722657747997784,0
b56fbf36ca45b42815fe,2025-06-1-as_supplied-normal,80000,immediate,61001,home,unknown,141139.12106433065,1120000.0,0,0.8971396443404344,25
b6a57c797c239e12b3ad,2025-06-1-as_supplied-normal,1000,immediate,61002,work,passed,145406.79138911387,14000.0,0,0.9722657747998925,0
b72271a2f86c679572ea,2025-06-1-as_supplied-normal,0,capacity_aware,61002,home,passed,145406.79138918503,0,0,0.9722657747997784,0
b78f4cddb57ecf2d7ed2,2025-01-1.2-voltage_only-normal,0,immediate,61001,home,failed,262125.6302872256,0,0,0.9454997534971983,15
b7a6c96fe91656738d7a,2025-06-1-as_supplied-normal,40000,capacity_aware,61001,home,passed,194817.69169902708,560000.0,0,0.9514796314610733,0
b828bde32de259539885,2025-06-1-as_supplied-normal,10500,immediate,61001,work,failed,176286.80959049257,147000.0,0,0.9670497569807904,1
b83015c73e4e9e9f4446,2025-06-1-as_supplied-normal,15000,immediate,61003,work,failed,208541.32795966955,210000.0,0,0.9542951953942017,6
b8749f73755473fcda67,2025-06-1-as_supplied-normal,10000,capacity_aware,61001,home,failed,147709.99285481006,79440.70542519112,60559.294574808875,0.9500510566450794,0
b8815ac2b9d628db3b17,2025-06-1-as_supplied-normal,40000,immediate,61003,work,failed,389507.1217076843,560000.0,0,0.8657807243269551,13
b89149b270173846a812,2025-06-1-as_supplied-normal,27500,capacity_aware,61002,work,passed,178435.66778240347,385000.0,1.7763568394002505e-15,0.950145021592884,0
b969ecbc58c68986d836,2025-12-1.2-regulated-normal,20000,capacity_aware,61003,home,passed,232310.25834429014,280000.0,0,0.9576050256860628,0
ba784c6baf90841e072d,2025-12-1.2-regulated-normal,3500,immediate,61003,home,failed,233852.12865167984,49000.0,0,0.9578624994335683,10
ba90bfd237db1d507f51,2025-12-1.2-regulated-normal,22500,capacity_aware,61002,home,failed,232335.07796017904,310779.3618093885,4220.638190610176,0.9582837658574338,0
baec0b46b0979b64da3e,2025-06-1-as_supplied-normal,40000,capacity_aware,61001,home,failed,147710.33377552763,79872.08273170539,480127.9172682946,0.9500502036780158,0
bb0336b193a4a24765cd,2025-06-1-as_supplied-normal,5000,immediate,61003,home,passed,164659.8521664629,70000.0,0,0.9649207838028733,0
bb8545f48a2de84300ba,2025-06-1-as_supplied-normal,28000,capacity_aware,61001,work,passed,178706.117396795,392000.0,0,0.951191348541543,0
bbcf5a90caa833475811,2025-12-1.2-regulated-normal,1000,capacity_aware,61003,home,passed,223981.3932536796,14000.0,0,0.9617536666508811,0
bbdd1b0e0d11e31e0a8c,2025-01-1-regulated-normal,0,immediate,61001,home,passed,218438.02791591306,0,0,0.9647974261746088,0
bd6c10a5907c48d9d64e,2025-06-1-as_supplied-normal,80000,capacity_aware,61002,public,failed,150446.83959015692,68625.0,1051375.0,0.9708122538680046,0
bda3ed9bd3d7cf4015a2,2025-12-1-as_supplied-normal,1000,immediate,61003,public,failed,233199.19970125932,14000.0,0,0.9362350399280197,19
be140b41f5fff6d8d866,2025-06-1-as_supplied-normal,50000,capacity_aware,61001,home,passed,194826.70695126103,700000.0,0,0.9506241753964925,0
be614c8121aae5153917,2025-06-1-as_supplied-normal,80000,capacity_aware,61003,home,failed,194766.07767975063,861231.4465226822,258768.55347731846,0.9500016370887127,0
be77cc3e3ab6e4684f8c,2025-06-1-as_supplied-normal,3000,immediate,61001,home,failed,157085.96009147813,42000.0,0,0.9093000216111516,16
bf2afb79c83b9ced6a37,2025-12-1.2-as_supplied-normal,0,immediate,61001,home,failed,278339.1684431213,0,0,0.9146439494238627,27
bfc294ed00a5b393122e,2025-12-1.2-regulated-normal,10000,randomized_delay,61003,home,failed,223419.77191340833,140000.0,0,0.9633167662208298,12
bfca98c545e1200c1acf,2025-12-1.2-regulated-normal,20500,capacity_aware,61003,home,passed,232295.9504619353,287000.0,0,0.9573365219213256,0
bffd3d29eddd75abe22c,2025-06-1-as_supplied-normal,1000,capacity_aware,61003,work,passed,145406.79138911224,14000.0,0,0.9722657747998757,0
c0c1ab3e174de0f722ad,2025-06-1-as_supplied-normal,7500,immediate,61001,public,failed,155047.78088758275,105000.0,0,0.9696585281887341,42
c0cfb9866319387dc754,2025-06-1-as_supplied-normal,10000,capacity_aware,61003,work,passed,172865.16857335,140000.0,0,0.9677149323653187,0
c0e996dd7623051beb60,2025-12-1.2-regulated-normal,25000,capacity_aware,61002,home,failed,232363.47923921983,324929.2185775405,25070.78142245817,0.9576725546841824,0
c174348543fff2afcdf9,2025-06-1-as_supplied-normal,1000,immediate,61003,home,passed,149255.796512626,14000.0,0,0.9555247798892993,0
c2b3cf53942b9932ba4b,2025-06-1-as_supplied-normal,1000,capacity_aware,61003,home,passed,149255.796512626,14000.0,0,0.9555247798892993,0
c2d1afa64aedb50892fd,2025-06-1-as_supplied-normal,10000,immediate,61001,public,failed,158194.63811901977,140000.0,0,0.9686310254162099,46
c4bf31f3cf3319bf3626,2025-12-1-as_supplied-normal,1000,least_laxity_first,61002,home,failed,231949.31066123908,14000.0,2.6645352591003757e-15,0.9366128671186462,19
c4e8f42c53a78f4d5571,2025-12-1.2-regulated-normal,20000,immediate,61003,home,failed,296866.20278128405,280000.0,0,0.92976212215183,23
c5d63694a592593d1f2a,2025-06-1-as_supplied-normal,1000,immediate,61003,mixed,passed,148252.46718534007,14000.0,0,0.9708744940342838,0
c77b3fc9cc2cede8a0d2,2025-06-1-as_supplied-normal,0,immediate,61001,home,passed,145406.79138918503,0,0,0.9722657747997784,0
c7c79bb639b3222e04ff,2025-06-1-as_supplied-normal,80000,immediate,61001,work,unknown,589676.3441939213,1120000.0,0,0.6378005606772158,15
c8255387772820d47190,2025-12-1.2-regulated-normal,1000,capacity_aware,61001,home,passed,223893.67440811777,14000.0,0,0.9619513624820631,0
c856a8a49162f1598139,2025-12-1-as_supplied-normal,1000,least_laxity_first,61003,home,failed,231949.31066123908,14000.0,4.440892098500626e-15,0.9366128671186462,19
c8cf3043fd33b0614496,2025-06-1-as_supplied-normal,6000,immediate,61002,public,passed,152957.85324298346,84000.0,0,0.9701301254482623,0
c9064a300b69187b632f,2025-06-1-as_supplied-normal,40000,immediate,61002,public,failed,196793.68463351845,560000.0,0,0.9529973423148593,54
c92cd56105c342c9b0f5,2025-06-1-as_supplied-normal,40000,capacity_aware,61003,home,failed,149984.80576466123,82390.33881428288,477609.6611857171,0.9531658222961473,0
c93c2881afd7e60715e3,2025-12-1.2-regulated-normal,10000,fixed_delay,61001,home,failed,292743.95340342337,140000.0,0,0.9391393721446945,9
c95086e501fce43cffa5,2025-06-1-as_supplied-normal,10000,immediate,61003,home,unknown,169915.3191950475,140000.0,0,0.6783281109833094,22
c97f45f3a4d68607e777,2025-06-1-as_supplied-normal,80000,immediate,61002,work,unknown,587206.7549251305,1120000.0,0,0.6695627809082225,15
c9c1a9a214adca10f15c,2025-06-1-as_supplied-normal,80000,immediate,61003,work,unknown,590568.1598408351,1120000.0,0,0.6109583595242316,15
